"facts_key";"rental_key";"inventory_key";"title";"release_year";"length";"rental_date";"rental_duration";"rental_rate";"replacement_cost"
10390;13353;2790;"MUSSOLINI SPOILERS";"2006";180;"2005-08-19 20:53:43";6;2.99;10.99
10391;7466;2791;"MUSSOLINI SPOILERS";"2006";180;"2005-07-27 18:51:17";6;2.99;10.99
10392;12751;2791;"MUSSOLINI SPOILERS";"2006";180;"2005-08-18 22:33:22";6;2.99;10.99
10393;6;2792;"MYSTIC TRUMAN";"2006";92;"2005-05-24 23:08:07";5;0.99;19.99
10394;3360;2792;"MYSTIC TRUMAN";"2006";92;"2005-06-21 12:12:41";5;0.99;19.99
10395;4673;2792;"MYSTIC TRUMAN";"2006";92;"2005-07-08 10:16:00";5;0.99;19.99
10396;8445;2792;"MYSTIC TRUMAN";"2006";92;"2005-07-29 07:37:48";5;0.99;19.99
10397;15883;2792;"MYSTIC TRUMAN";"2006";92;"2005-08-23 16:44:56";5;0.99;19.99
10398;532;2793;"MYSTIC TRUMAN";"2006";92;"2005-05-28 05:36:58";5;0.99;19.99
10399;2354;2793;"MYSTIC TRUMAN";"2006";92;"2005-06-18 12:54:18";5;0.99;19.99
10400;5650;2793;"MYSTIC TRUMAN";"2006";92;"2005-07-10 07:17:01";5;0.99;19.99
10401;8556;2793;"MYSTIC TRUMAN";"2006";92;"2005-07-29 11:18:27";5;0.99;19.99
10402;12031;2793;"MYSTIC TRUMAN";"2006";92;"2005-08-17 20:11:35";5;0.99;19.99
10403;6640;2794;"NAME DETECTIVE";"2006";178;"2005-07-12 10:27:19";5;4.99;11.99
10404;6931;2794;"NAME DETECTIVE";"2006";178;"2005-07-26 23:02:57";5;4.99;11.99
10405;15598;2794;"NAME DETECTIVE";"2006";178;"2005-08-23 06:23:26";5;4.99;11.99
10406;1160;2795;"NAME DETECTIVE";"2006";178;"2005-06-14 23:00:34";5;4.99;11.99
10407;5791;2795;"NAME DETECTIVE";"2006";178;"2005-07-10 14:16:22";5;4.99;11.99
10408;10297;2795;"NAME DETECTIVE";"2006";178;"2005-08-01 04:05:04";5;4.99;11.99
10409;13408;2795;"NAME DETECTIVE";"2006";178;"2005-08-19 22:34:51";5;4.99;11.99
10410;2378;2796;"NAME DETECTIVE";"2006";178;"2005-06-18 14:57:49";5;4.99;11.99
10411;3877;2796;"NAME DETECTIVE";"2006";178;"2005-07-06 18:22:10";5;4.99;11.99
10412;7914;2796;"NAME DETECTIVE";"2006";178;"2005-07-28 11:48:08";5;4.99;11.99
10413;11835;2796;"NAME DETECTIVE";"2006";178;"2005-08-17 13:03:13";5;4.99;11.99
10414;4549;2797;"NAME DETECTIVE";"2006";178;"2005-07-08 04:25:03";5;4.99;11.99
10415;9392;2797;"NAME DETECTIVE";"2006";178;"2005-07-30 19:50:13";5;4.99;11.99
10416;12152;2797;"NAME DETECTIVE";"2006";178;"2005-08-18 00:21:35";5;4.99;11.99
10417;994;2798;"NAME DETECTIVE";"2006";178;"2005-05-30 23:55:36";5;4.99;11.99
10418;2478;2798;"NAME DETECTIVE";"2006";178;"2005-06-18 21:01:21";5;4.99;11.99
10419;6721;2798;"NAME DETECTIVE";"2006";178;"2005-07-12 13:42:58";5;4.99;11.99
10420;7630;2798;"NAME DETECTIVE";"2006";178;"2005-07-28 01:01:03";5;4.99;11.99
10421;13992;2798;"NAME DETECTIVE";"2006";178;"2005-08-20 19:30:35";5;4.99;11.99
10422;1222;2799;"NAME DETECTIVE";"2006";178;"2005-06-15 03:38:49";5;4.99;11.99
10423;3574;2799;"NAME DETECTIVE";"2006";178;"2005-07-06 03:36:01";5;4.99;11.99
10424;9011;2799;"NAME DETECTIVE";"2006";178;"2005-07-30 05:16:29";5;4.99;11.99
10425;12901;2799;"NAME DETECTIVE";"2006";178;"2006-02-14 15:16:03";5;4.99;11.99
10426;4219;2800;"NASH CHOCOLAT";"2006";180;"2005-07-07 12:11:22";6;2.99;21.99
10427;8712;2800;"NASH CHOCOLAT";"2006";180;"2005-07-29 17:30:06";6;2.99;21.99
10428;14951;2800;"NASH CHOCOLAT";"2006";180;"2005-08-22 06:19:37";6;2.99;21.99
10429;5984;2801;"NASH CHOCOLAT";"2006";180;"2005-07-11 00:44:36";6;2.99;21.99
10430;10581;2801;"NASH CHOCOLAT";"2006";180;"2005-08-01 13:52:30";6;2.99;21.99
10431;11820;2801;"NASH CHOCOLAT";"2006";180;"2005-08-17 12:25:33";6;2.99;21.99
10432;1394;2802;"NASH CHOCOLAT";"2006";180;"2005-06-15 16:17:21";6;2.99;21.99
10433;6810;2802;"NASH CHOCOLAT";"2006";180;"2005-07-12 17:54:19";6;2.99;21.99
10434;10702;2802;"NASH CHOCOLAT";"2006";180;"2005-08-01 18:34:59";6;2.99;21.99
10435;13186;2802;"NASH CHOCOLAT";"2006";180;"2005-08-19 14:23:19";6;2.99;21.99
10436;748;2803;"NASH CHOCOLAT";"2006";180;"2005-05-29 09:27:00";6;2.99;21.99
10437;2057;2803;"NASH CHOCOLAT";"2006";180;"2005-06-17 15:31:58";6;2.99;21.99
10438;6491;2803;"NASH CHOCOLAT";"2006";180;"2005-07-12 02:28:31";6;2.99;21.99
10439;7033;2803;"NASH CHOCOLAT";"2006";180;"2005-07-27 03:03:25";6;2.99;21.99
10440;13598;2803;"NASH CHOCOLAT";"2006";180;"2005-08-20 05:59:17";6;2.99;21.99
10441;10409;2804;"NATIONAL STORY";"2006";92;"2005-08-01 07:49:15";4;2.99;19.99
10442;13123;2804;"NATIONAL STORY";"2006";92;"2005-08-19 11:55:13";4;2.99;19.99
10443;2275;2805;"NATIONAL STORY";"2006";92;"2005-06-18 06:31:29";4;2.99;19.99
10444;6606;2805;"NATIONAL STORY";"2006";92;"2005-07-12 08:03:40";4;2.99;19.99
10445;11374;2805;"NATIONAL STORY";"2006";92;"2005-08-02 18:14:54";4;2.99;19.99
10446;13602;2805;"NATIONAL STORY";"2006";92;"2005-08-20 06:02:02";4;2.99;19.99
10447;3601;2806;"NATIONAL STORY";"2006";92;"2005-07-06 05:20:25";4;2.99;19.99
10448;9383;2806;"NATIONAL STORY";"2006";92;"2005-07-30 19:24:50";4;2.99;19.99
10449;13412;2806;"NATIONAL STORY";"2006";92;"2005-08-19 22:46:35";4;2.99;19.99
10450;4283;2807;"NATIONAL STORY";"2006";92;"2005-07-07 15:29:35";4;2.99;19.99
10451;7311;2807;"NATIONAL STORY";"2006";92;"2005-07-27 13:02:54";4;2.99;19.99
10452;14632;2807;"NATIONAL STORY";"2006";92;"2005-08-21 18:48:06";4;2.99;19.99
10453;9500;2808;"NATIONAL STORY";"2006";92;"2005-07-30 23:58:36";4;2.99;19.99
10454;13570;2808;"NATIONAL STORY";"2006";92;"2005-08-20 05:04:57";4;2.99;19.99
10455;705;2809;"NATIONAL STORY";"2006";92;"2005-05-29 02:48:52";4;2.99;19.99
10456;2774;2809;"NATIONAL STORY";"2006";92;"2005-06-19 18:05:11";4;2.99;19.99
10457;6458;2809;"NATIONAL STORY";"2006";92;"2005-07-12 01:08:52";4;2.99;19.99
10458;9139;2809;"NATIONAL STORY";"2006";92;"2005-07-30 10:11:52";4;2.99;19.99
10459;15722;2809;"NATIONAL STORY";"2006";92;"2005-08-23 11:16:29";4;2.99;19.99
10460;3385;2810;"NATURAL STOCK";"2006";50;"2005-06-21 14:16:48";4;0.99;24.99
10461;3648;2810;"NATURAL STOCK";"2006";50;"2005-07-06 07:30:41";4;0.99;24.99
10462;10732;2810;"NATURAL STOCK";"2006";50;"2005-08-01 19:25:18";4;0.99;24.99
10463;14589;2810;"NATURAL STOCK";"2006";50;"2005-08-21 17:28:55";4;0.99;24.99
10464;1048;2811;"NATURAL STOCK";"2006";50;"2005-05-31 06:49:53";4;0.99;24.99
10465;3305;2811;"NATURAL STOCK";"2006";50;"2005-06-21 07:46:57";4;0.99;24.99
10466;3864;2811;"NATURAL STOCK";"2006";50;"2005-07-06 17:41:42";4;0.99;24.99
10467;10163;2811;"NATURAL STOCK";"2006";50;"2005-07-31 23:12:34";4;0.99;24.99
10468;13749;2811;"NATURAL STOCK";"2006";50;"2005-08-20 11:00:37";4;0.99;24.99
10469;1745;2812;"NATURAL STOCK";"2006";50;"2005-06-16 16:41:16";4;0.99;24.99
10470;3639;2812;"NATURAL STOCK";"2006";50;"2005-07-06 07:09:17";4;0.99;24.99
10471;9978;2812;"NATURAL STOCK";"2006";50;"2005-07-31 16:59:51";4;0.99;24.99
10472;15716;2812;"NATURAL STOCK";"2006";50;"2005-08-23 11:02:00";4;0.99;24.99
10473;4449;2813;"NECKLACE OUTBREAK";"2006";132;"2005-07-07 23:18:58";3;0.99;21.99
10474;9007;2813;"NECKLACE OUTBREAK";"2006";132;"2005-07-30 05:09:32";3;0.99;21.99
10475;15681;2813;"NECKLACE OUTBREAK";"2006";132;"2005-08-23 09:35:34";3;0.99;21.99
10476;3844;2814;"NECKLACE OUTBREAK";"2006";132;"2005-07-06 16:37:58";3;0.99;21.99
10477;8803;2814;"NECKLACE OUTBREAK";"2006";132;"2005-07-29 21:26:24";3;0.99;21.99
10478;14550;2814;"NECKLACE OUTBREAK";"2006";132;"2005-08-21 15:56:39";3;0.99;21.99
10479;424;2815;"NECKLACE OUTBREAK";"2006";132;"2005-05-27 15:34:01";3;0.99;21.99
10480;2362;2815;"NECKLACE OUTBREAK";"2006";132;"2005-06-18 13:31:15";3;0.99;21.99
10481;6041;2815;"NECKLACE OUTBREAK";"2006";132;"2005-07-11 03:14:58";3;0.99;21.99
10482;8572;2815;"NECKLACE OUTBREAK";"2006";132;"2005-07-29 11:51:24";3;0.99;21.99
10483;11802;2815;"NECKLACE OUTBREAK";"2006";132;"2005-08-17 11:32:51";3;0.99;21.99
10484;2626;2816;"NECKLACE OUTBREAK";"2006";132;"2005-06-19 08:28:44";3;0.99;21.99
10485;3757;2816;"NECKLACE OUTBREAK";"2006";132;"2005-07-06 12:42:26";3;0.99;21.99
10486;8758;2816;"NECKLACE OUTBREAK";"2006";132;"2005-07-29 19:20:49";3;0.99;21.99
10487;15572;2816;"NECKLACE OUTBREAK";"2006";132;"2005-08-23 05:28:01";3;0.99;21.99
10488;896;2817;"NEIGHBORS CHARADE";"2006";161;"2005-05-30 09:03:52";3;0.99;20.99
10489;3054;2817;"NEIGHBORS CHARADE";"2006";161;"2005-06-20 13:16:41";3;0.99;20.99
10490;6684;2817;"NEIGHBORS CHARADE";"2006";161;"2005-07-12 12:14:42";3;0.99;20.99
10491;8291;2817;"NEIGHBORS CHARADE";"2006";161;"2005-07-29 02:28:25";3;0.99;20.99
10492;14765;2817;"NEIGHBORS CHARADE";"2006";161;"2005-08-21 23:40:28";3;0.99;20.99
10493;9775;2818;"NEIGHBORS CHARADE";"2006";161;"2005-07-31 10:00:00";3;0.99;20.99
10494;14322;2818;"NEIGHBORS CHARADE";"2006";161;"2005-08-21 08:06:30";3;0.99;20.99
10495;6033;2819;"NEIGHBORS CHARADE";"2006";161;"2005-07-11 02:59:34";3;0.99;20.99
10496;10306;2819;"NEIGHBORS CHARADE";"2006";161;"2005-08-01 04:19:18";3;0.99;20.99
10497;11729;2819;"NEIGHBORS CHARADE";"2006";161;"2005-08-17 08:14:41";3;0.99;20.99
10498;5883;2820;"NEIGHBORS CHARADE";"2006";161;"2005-07-10 19:25:21";3;0.99;20.99
10499;7887;2820;"NEIGHBORS CHARADE";"2006";161;"2005-07-28 10:40:12";3;0.99;20.99
10500;12832;2820;"NEIGHBORS CHARADE";"2006";161;"2005-08-19 01:41:44";3;0.99;20.99
10501;1202;2821;"NEIGHBORS CHARADE";"2006";161;"2005-06-15 02:08:04";3;0.99;20.99
10502;3671;2821;"NEIGHBORS CHARADE";"2006";161;"2005-07-06 09:01:29";3;0.99;20.99
10503;7076;2821;"NEIGHBORS CHARADE";"2006";161;"2005-07-27 04:12:14";3;0.99;20.99
10504;14476;2821;"NEIGHBORS CHARADE";"2006";161;"2005-08-21 13:31:07";3;0.99;20.99
10505;8069;2822;"NEIGHBORS CHARADE";"2006";161;"2005-07-28 17:23:46";3;0.99;20.99
10506;13680;2822;"NEIGHBORS CHARADE";"2006";161;"2005-08-20 08:44:06";3;0.99;20.99
10507;3695;2823;"NEMO CAMPUS";"2006";131;"2005-07-06 10:02:08";5;2.99;23.99
10508;9214;2823;"NEMO CAMPUS";"2006";131;"2005-07-30 13:10:14";5;2.99;23.99
10509;13381;2823;"NEMO CAMPUS";"2006";131;"2005-08-19 21:37:57";5;2.99;23.99
10510;8888;2824;"NEMO CAMPUS";"2006";131;"2005-07-30 00:39:36";5;2.99;23.99
10511;15514;2824;"NEMO CAMPUS";"2006";131;"2005-08-23 03:03:40";5;2.99;23.99
10512;2807;2825;"NEMO CAMPUS";"2006";131;"2005-06-19 19:32:53";5;2.99;23.99
10513;5158;2825;"NEMO CAMPUS";"2006";131;"2005-07-09 08:53:09";5;2.99;23.99
10514;8178;2825;"NEMO CAMPUS";"2006";131;"2005-07-28 21:54:31";5;2.99;23.99
10515;5153;2826;"NEMO CAMPUS";"2006";131;"2005-07-09 08:35:05";5;2.99;23.99
10516;8460;2826;"NEMO CAMPUS";"2006";131;"2005-07-29 08:08:03";5;2.99;23.99
10517;12540;2826;"NEMO CAMPUS";"2006";131;"2005-08-18 14:17:30";5;2.99;23.99
10518;4307;2827;"NEMO CAMPUS";"2006";131;"2005-07-07 17:20:39";5;2.99;23.99
10519;10860;2827;"NEMO CAMPUS";"2006";131;"2005-08-02 00:12:32";5;2.99;23.99
10520;13019;2827;"NEMO CAMPUS";"2006";131;"2005-08-19 08:07:43";5;2.99;23.99
10521;7205;2828;"NETWORK PEAK";"2006";75;"2005-07-27 09:06:13";5;2.99;23.99
10522;14708;2828;"NETWORK PEAK";"2006";75;"2005-08-21 21:07:23";5;2.99;23.99
10523;246;2829;"NETWORK PEAK";"2006";75;"2005-05-26 13:57:07";5;2.99;23.99
10524;2225;2829;"NETWORK PEAK";"2006";75;"2005-06-18 03:35:40";5;2.99;23.99
10525;3846;2829;"NETWORK PEAK";"2006";75;"2005-07-06 16:43:10";5;2.99;23.99
10526;9595;2829;"NETWORK PEAK";"2006";75;"2005-07-31 03:27:58";5;2.99;23.99
10527;15578;2829;"NETWORK PEAK";"2006";75;"2005-08-23 05:37:13";5;2.99;23.99
10528;311;2830;"NETWORK PEAK";"2006";75;"2005-05-26 22:51:37";5;2.99;23.99
10529;3324;2830;"NETWORK PEAK";"2006";75;"2005-06-21 08:49:16";5;2.99;23.99
10530;5882;2830;"NETWORK PEAK";"2006";75;"2005-07-10 19:20:34";5;2.99;23.99
10531;8564;2830;"NETWORK PEAK";"2006";75;"2005-07-29 11:33:00";5;2.99;23.99
10532;12173;2830;"NETWORK PEAK";"2006";75;"2005-08-18 01:08:34";5;2.99;23.99
10533;11008;2831;"NETWORK PEAK";"2006";75;"2005-08-02 05:06:17";5;2.99;23.99
10534;13881;2831;"NETWORK PEAK";"2006";75;"2005-08-20 15:18:55";5;2.99;23.99
10535;3278;2832;"NETWORK PEAK";"2006";75;"2005-06-21 05:41:30";5;2.99;23.99
10536;5611;2832;"NETWORK PEAK";"2006";75;"2005-07-10 05:13:43";5;2.99;23.99
10537;7131;2832;"NETWORK PEAK";"2006";75;"2005-07-27 06:25:06";5;2.99;23.99
10538;15112;2832;"NETWORK PEAK";"2006";75;"2005-08-22 12:21:49";5;2.99;23.99
10539;107;2833;"NETWORK PEAK";"2006";75;"2005-05-25 18:28:09";5;2.99;23.99
10540;2402;2833;"NETWORK PEAK";"2006";75;"2005-06-18 16:24:45";5;2.99;23.99
10541;5732;2833;"NETWORK PEAK";"2006";75;"2005-07-10 11:36:32";5;2.99;23.99
10542;10604;2833;"NETWORK PEAK";"2006";75;"2005-08-01 14:35:08";5;2.99;23.99
10543;12848;2833;"NETWORK PEAK";"2006";75;"2005-08-19 02:05:11";5;2.99;23.99
10544;5938;2834;"NETWORK PEAK";"2006";75;"2005-07-10 22:17:42";5;2.99;23.99
10545;9150;2834;"NETWORK PEAK";"2006";75;"2005-07-30 10:49:32";5;2.99;23.99
10546;15670;2834;"NETWORK PEAK";"2006";75;"2005-08-23 09:07:11";5;2.99;23.99
10547;930;2835;"NETWORK PEAK";"2006";75;"2005-05-30 12:44:57";5;2.99;23.99
10548;2919;2835;"NETWORK PEAK";"2006";75;"2005-06-20 04:10:16";5;2.99;23.99
10549;5569;2835;"NETWORK PEAK";"2006";75;"2005-07-10 03:38:32";5;2.99;23.99
10550;10905;2835;"NETWORK PEAK";"2006";75;"2005-08-02 01:45:59";5;2.99;23.99
10551;14822;2835;"NETWORK PEAK";"2006";75;"2005-08-22 01:21:14";5;2.99;23.99
10552;3004;2836;"NEWSIES STORY";"2006";159;"2005-06-20 10:04:36";4;0.99;25.99
10553;6053;2836;"NEWSIES STORY";"2006";159;"2005-07-11 03:51:59";4;0.99;25.99
10554;7213;2836;"NEWSIES STORY";"2006";159;"2005-07-27 09:22:29";4;0.99;25.99
10555;15696;2836;"NEWSIES STORY";"2006";159;"2005-08-23 10:04:17";4;0.99;25.99
10556;6692;2837;"NEWSIES STORY";"2006";159;"2005-07-12 12:35:39";4;0.99;25.99
10557;7789;2837;"NEWSIES STORY";"2006";159;"2005-07-28 07:22:07";4;0.99;25.99
10558;13795;2837;"NEWSIES STORY";"2006";159;"2005-08-20 12:32:09";4;0.99;25.99
10559;3171;2838;"NEWTON LABYRINTH";"2006";75;"2005-06-20 22:15:47";4;0.99;9.99
10560;4057;2838;"NEWTON LABYRINTH";"2006";75;"2005-07-07 04:00:20";4;0.99;9.99
10561;11275;2838;"NEWTON LABYRINTH";"2006";75;"2005-08-02 14:25:58";4;0.99;9.99
10562;15097;2838;"NEWTON LABYRINTH";"2006";75;"2005-08-22 11:43:42";4;0.99;9.99
10563;9905;2839;"NEWTON LABYRINTH";"2006";75;"2005-07-31 14:37:03";4;0.99;9.99
10564;12492;2839;"NEWTON LABYRINTH";"2006";75;"2005-08-18 12:49:04";4;0.99;9.99
10565;2229;2840;"NEWTON LABYRINTH";"2006";75;"2005-06-18 03:50:18";4;0.99;9.99
10566;5926;2840;"NEWTON LABYRINTH";"2006";75;"2005-07-10 21:53:42";4;0.99;9.99
10567;11384;2840;"NEWTON LABYRINTH";"2006";75;"2005-08-02 18:23:01";4;0.99;9.99
10568;12430;2840;"NEWTON LABYRINTH";"2006";75;"2005-08-18 10:32:41";4;0.99;9.99
10569;792;2841;"NEWTON LABYRINTH";"2006";75;"2005-05-29 16:32:10";4;0.99;9.99
10570;1781;2841;"NEWTON LABYRINTH";"2006";75;"2005-06-16 19:20:24";4;0.99;9.99
10571;5033;2841;"NEWTON LABYRINTH";"2006";75;"2005-07-09 02:42:01";4;0.99;9.99
10572;8860;2841;"NEWTON LABYRINTH";"2006";75;"2005-07-29 23:45:57";4;0.99;9.99
10573;14062;2841;"NEWTON LABYRINTH";"2006";75;"2005-08-20 22:34:34";4;0.99;9.99
10574;9889;2842;"NEWTON LABYRINTH";"2006";75;"2005-07-31 14:02:50";4;0.99;9.99
10575;13440;2842;"NEWTON LABYRINTH";"2006";75;"2005-08-19 23:42:52";4;0.99;9.99
10576;5710;2843;"NIGHTMARE CHILL";"2006";149;"2005-07-10 10:32:52";3;4.99;25.99
10577;10601;2843;"NIGHTMARE CHILL";"2006";149;"2005-08-01 14:25:40";3;4.99;25.99
10578;15997;2843;"NIGHTMARE CHILL";"2006";149;"2005-08-23 20:40:31";3;4.99;25.99
10579;7326;2844;"NIGHTMARE CHILL";"2006";149;"2005-07-27 13:50:40";3;4.99;25.99
10580;12907;2844;"NIGHTMARE CHILL";"2006";149;"2005-08-19 04:16:13";3;4.99;25.99
10581;2010;2845;"NIGHTMARE CHILL";"2006";149;"2005-06-17 11:54:15";3;4.99;25.99
10582;4294;2845;"NIGHTMARE CHILL";"2006";149;"2005-07-07 15:56:23";3;4.99;25.99
10583;9346;2845;"NIGHTMARE CHILL";"2006";149;"2005-07-30 18:13:52";3;4.99;25.99
10584;13824;2845;"NIGHTMARE CHILL";"2006";149;"2005-08-20 13:43:12";3;4.99;25.99
10585;656;2846;"NIGHTMARE CHILL";"2006";149;"2005-05-28 20:18:24";3;4.99;25.99
10586;2257;2846;"NIGHTMARE CHILL";"2006";149;"2005-06-18 05:29:52";3;4.99;25.99
10587;6591;2846;"NIGHTMARE CHILL";"2006";149;"2005-07-12 07:13:46";3;4.99;25.99
10588;9970;2846;"NIGHTMARE CHILL";"2006";149;"2005-07-31 16:38:24";3;4.99;25.99
10589;11904;2846;"NIGHTMARE CHILL";"2006";149;"2005-08-17 15:39:26";3;4.99;25.99
10590;315;2847;"NIGHTMARE CHILL";"2006";149;"2005-05-26 23:12:55";3;4.99;25.99
10591;1799;2847;"NIGHTMARE CHILL";"2006";149;"2005-06-16 20:17:20";3;4.99;25.99
10592;5307;2847;"NIGHTMARE CHILL";"2006";149;"2005-07-09 15:57:15";3;4.99;25.99
10593;9596;2847;"NIGHTMARE CHILL";"2006";149;"2005-07-31 03:28:47";3;4.99;25.99
10594;14217;2847;"NIGHTMARE CHILL";"2006";149;"2005-08-21 04:37:56";3;4.99;25.99
10595;3204;2848;"NIGHTMARE CHILL";"2006";149;"2005-06-21 00:37:50";3;4.99;25.99
10596;5173;2848;"NIGHTMARE CHILL";"2006";149;"2005-07-09 09:31:44";3;4.99;25.99
10597;10129;2848;"NIGHTMARE CHILL";"2006";149;"2005-07-31 21:41:35";3;4.99;25.99
10598;12105;2848;"NIGHTMARE CHILL";"2006";149;"2005-08-17 22:54:45";3;4.99;25.99
10599;10722;2849;"NIGHTMARE CHILL";"2006";149;"2005-08-01 19:07:08";3;4.99;25.99
10600;12638;2849;"NIGHTMARE CHILL";"2006";149;"2005-08-18 18:11:39";3;4.99;25.99
10601;2391;2850;"NONE SPIKING";"2006";83;"2005-06-18 15:33:30";3;0.99;18.99
10602;4650;2850;"NONE SPIKING";"2006";83;"2005-07-08 09:32:08";3;0.99;18.99
10603;10235;2850;"NONE SPIKING";"2006";83;"2005-08-01 01:57:48";3;0.99;18.99
10604;13226;2850;"NONE SPIKING";"2006";83;"2005-08-19 16:05:36";3;0.99;18.99
10605;314;2851;"NONE SPIKING";"2006";83;"2005-05-26 23:09:41";3;0.99;18.99
10606;1961;2851;"NONE SPIKING";"2006";83;"2005-06-17 09:02:58";3;0.99;18.99
10607;6501;2851;"NONE SPIKING";"2006";83;"2005-07-12 03:11:55";3;0.99;18.99
10608;9063;2851;"NONE SPIKING";"2006";83;"2005-07-30 07:24:34";3;0.99;18.99
10609;15688;2851;"NONE SPIKING";"2006";83;"2005-08-23 09:48:45";3;0.99;18.99
10610;2021;2852;"NONE SPIKING";"2006";83;"2005-06-17 12:41:18";3;0.99;18.99
10611;6637;2852;"NONE SPIKING";"2006";83;"2005-07-12 09:57:39";3;0.99;18.99
10612;10109;2852;"NONE SPIKING";"2006";83;"2005-07-31 21:04:49";3;0.99;18.99
10613;13430;2852;"NONE SPIKING";"2006";83;"2005-08-19 23:25:43";3;0.99;18.99
10614;2714;2853;"NONE SPIKING";"2006";83;"2005-06-19 14:26:09";3;0.99;18.99
10615;6350;2853;"NONE SPIKING";"2006";83;"2005-07-11 20:30:15";3;0.99;18.99
10616;10086;2853;"NONE SPIKING";"2006";83;"2005-07-31 20:14:08";3;0.99;18.99
10617;15539;2853;"NONE SPIKING";"2006";83;"2005-08-23 04:09:03";3;0.99;18.99
10618;10991;2854;"NONE SPIKING";"2006";83;"2005-08-02 04:41:12";3;0.99;18.99
10619;12964;2854;"NONE SPIKING";"2006";83;"2005-08-19 06:29:13";3;0.99;18.99
10620;1165;2855;"NONE SPIKING";"2006";83;"2005-06-14 23:16:27";3;0.99;18.99
10621;6629;2855;"NONE SPIKING";"2006";83;"2005-07-12 09:18:35";3;0.99;18.99
10622;7285;2855;"NONE SPIKING";"2006";83;"2005-07-27 12:14:06";3;0.99;18.99
10623;13390;2855;"NONE SPIKING";"2006";83;"2006-02-14 15:16:03";3;0.99;18.99
10624;2364;2856;"NONE SPIKING";"2006";83;"2005-06-18 13:37:32";3;0.99;18.99
10625;4124;2856;"NONE SPIKING";"2006";83;"2005-07-07 07:19:54";3;0.99;18.99
10626;7597;2856;"NONE SPIKING";"2006";83;"2005-07-27 23:35:49";3;0.99;18.99
10627;15449;2856;"NONE SPIKING";"2006";83;"2005-08-23 00:55:43";3;0.99;18.99
10628;3996;2857;"NOON PAPI";"2006";57;"2005-07-06 23:46:43";5;2.99;12.99
10629;10662;2857;"NOON PAPI";"2006";57;"2005-08-01 16:50:57";5;2.99;12.99
10630;13797;2857;"NOON PAPI";"2006";57;"2005-08-20 12:33:36";5;2.99;12.99
10631;790;2858;"NOON PAPI";"2006";57;"2005-05-29 16:19:29";5;2.99;12.99
10632;2492;2858;"NOON PAPI";"2006";57;"2005-06-18 22:04:15";5;2.99;12.99
10633;6645;2858;"NOON PAPI";"2006";57;"2005-07-12 10:39:55";5;2.99;12.99
10634;8588;2858;"NOON PAPI";"2006";57;"2005-07-29 12:22:20";5;2.99;12.99
10635;12254;2858;"NOON PAPI";"2006";57;"2005-08-18 04:05:29";5;2.99;12.99
10636;838;2859;"NOON PAPI";"2006";57;"2005-05-30 00:27:57";5;2.99;12.99
10637;2238;2859;"NOON PAPI";"2006";57;"2005-06-18 04:22:06";5;2.99;12.99
10638;4703;2859;"NOON PAPI";"2006";57;"2005-07-08 11:44:56";5;2.99;12.99
10639;8100;2859;"NOON PAPI";"2006";57;"2005-07-28 18:43:11";5;2.99;12.99
10640;12168;2859;"NOON PAPI";"2006";57;"2005-08-18 01:03:52";5;2.99;12.99
10641;2683;2860;"NOON PAPI";"2006";57;"2005-06-19 12:27:19";5;2.99;12.99
10642;4869;2860;"NOON PAPI";"2006";57;"2005-07-08 19:14:05";5;2.99;12.99
10643;9054;2860;"NOON PAPI";"2006";57;"2005-07-30 07:11:44";5;2.99;12.99
10644;11543;2860;"NOON PAPI";"2006";57;"2005-08-17 00:54:28";5;2.99;12.99
10645;1816;2861;"NORTH TEQUILA";"2006";67;"2005-06-16 21:20:41";4;4.99;9.99
10646;5942;2861;"NORTH TEQUILA";"2006";67;"2005-07-10 22:47:17";4;4.99;9.99
10647;10559;2861;"NORTH TEQUILA";"2006";67;"2005-08-01 13:02:58";4;4.99;9.99
10648;12258;2861;"NORTH TEQUILA";"2006";67;"2005-08-18 04:11:13";4;4.99;9.99
10649;7029;2862;"NORTH TEQUILA";"2006";67;"2005-07-27 02:57:43";4;4.99;9.99
10650;11770;2862;"NORTH TEQUILA";"2006";67;"2005-08-17 10:05:05";4;4.99;9.99
10651;991;2863;"NORTH TEQUILA";"2006";67;"2005-05-30 23:29:22";4;4.99;9.99
10652;3441;2863;"NORTH TEQUILA";"2006";67;"2005-06-21 20:00:12";4;4.99;9.99
10653;3965;2863;"NORTH TEQUILA";"2006";67;"2005-07-06 22:36:20";4;4.99;9.99
10654;9665;2863;"NORTH TEQUILA";"2006";67;"2005-07-31 06:17:33";4;4.99;9.99
10655;15793;2863;"NORTH TEQUILA";"2006";67;"2005-08-23 14:06:19";4;4.99;9.99
10656;5486;2864;"NORTHWEST POLISH";"2006";172;"2005-07-09 23:57:44";5;2.99;24.99
10657;10260;2864;"NORTHWEST POLISH";"2006";172;"2005-08-01 02:58:07";5;2.99;24.99
10658;13248;2864;"NORTHWEST POLISH";"2006";172;"2005-08-19 16:47:41";5;2.99;24.99
10659;4098;2865;"NORTHWEST POLISH";"2006";172;"2005-07-07 06:14:51";5;2.99;24.99
10660;10094;2865;"NORTHWEST POLISH";"2006";172;"2005-07-31 20:31:18";5;2.99;24.99
10661;15841;2865;"NORTHWEST POLISH";"2006";172;"2005-08-23 15:35:59";5;2.99;24.99
